0.0	1.0	0.0	0.0	0.0	0.6	1532.0	Pull from Entity	9.0	0.0	9.0	0.0
1.0	1.0	0.0	0.0	0.0	1.2	1550.0	Pull from Entity	9.0	0.0	9.0	0.0
2.0	1.0	0.0	0.0	0.0	1.0	1567.0	Pull from Entity	9.0	0.0	9.0	0.0
3.0	1.0	0.0	0.0	0.0	0.4	1584.0	Pull from Entity	9.0	0.0	9.0	0.0
4.0	1.0	0.0	0.0	0.0	0.5	1602.0	Pull from Entity	9.0	0.0	9.0	0.0
5.0	2.0	0.0	0.0	0.0	0.2	1619.0	Pull from Entity	9.0	0.0	9.0	0.0
6.0	1.0	0.0	0.0	0.0	1.1	1636.0	Pull from Entity	9.0	0.0	9.0	0.0
7.0	1.0	0.0	0.0	0.0	0.2	1654.0	Pull from Entity	9.0	0.0	9.0	0.0
8.0	1.0	0.0	0.0	0.0	0.2	1671.0	Pull from Entity	9.0	0.0	9.0	0.0
9.0	1.0	0.0	0.0	0.0	0.6	1688.0	Pull from Entity	9.0	0.0	9.0	0.0
10.0	2.0	0.0	0.0	0.0	0.3	1706.0	Pull from Entity	9.0	0.0	9.0	0.0
11.0	2.0	0.0	0.0	0.0	0.4	1723.0	Pull from Entity	9.0	0.0	9.0	0.0
12.0	1.0	0.0	0.0	0.0	0.2	1741.0	Pull from Entity	9.0	0.0	9.0	0.0
13.0	1.0	0.0	0.0	0.0	0.2	1758.0	Pull from Entity	9.0	0.0	9.0	0.0
14.0	1.0	1.0	0.0	0.0	0.3	1775.0	Pull from Entity	9.0	0.0	9.0	0.0
15.0	2.0	0.0	0.0	0.0	0.5	1742.0	Pull from Entity	9.0	0.0	9.0	0.0
16.0	1.0	0.0	0.0	0.0	0.4	1463.0	Pull from Entity	9.0	0.0	9.0	0.0
17.0	1.0	0.0	0.0	0.0	0.9	1480.0	Pull from Entity	9.0	0.0	9.0	0.0
18.0	1.0	0.0	0.0	0.0	0.4	1498.0	Pull from Entity	9.0	0.0	9.0	0.0
19.0	1.0	0.0	0.0	0.0	0.2	1515.0	Pull from Entity	9.0	0.0	9.0	0.0
20.0	1.0	0.0	0.0	0.0	0.2	1532.0	Pull from Entity	9.0	0.0	9.0	0.0
21.0	1.0	0.0	0.0	0.0	0.1	1550.0	Pull from Entity	9.0	0.0	9.0	0.0
22.0	1.0	0.0	0.0	0.0	0.1	1567.0	Pull from Entity	9.0	0.0	9.0	0.0
23.0	1.0	0.0	0.0	0.0	0.4	1584.0	Pull from Entity	9.0	0.0	9.0	0.0
24.0	1.0	0.0	0.0	0.0	0.3	1602.0	Pull from Entity	9.0	0.0	9.0	0.0
25.0	1.0	0.0	0.0	0.0	0.1	1619.0	Pull from Entity	9.0	0.0	9.0	0.0
26.0	1.0	0.0	0.0	0.0	0.0	1636.0	Pull from Entity	9.0	0.0	9.0	0.0
27.0	1.0	0.0	0.0	0.0	0.0	1654.0	Pull from Entity	9.0	0.0	9.0	0.0
28.0	1.0	0.0	0.0	0.0	0.1	1671.0	Pull from Entity	9.0	0.0	9.0	0.0
29.0	2.0	1.0	0.0	0.0	0.2	1688.0	Pull from Entity	9.0	0.0	9.0	0.0
30.0	1.0	0.0	0.0	0.0	0.0	1706.0	Pull from Entity	9.0	0.0	9.0	0.0
31.0	1.0	0.0	0.0	0.0	0.5	1723.0	Pull from Entity	9.0	0.0	9.0	0.0
32.0	1.0	0.0	0.0	0.0	0.4	1741.0	Pull from Entity	9.0	0.0	9.0	0.0
33.0	1.0	0.0	0.0	0.0	0.0	1758.0	Pull from Entity	9.0	0.0	9.0	0.0
34.0	1.0	0.0	0.0	0.0	0.3	1775.0	Pull from Entity	9.0	0.0	9.0	0.0
35.0	2.0	1.0	0.0	0.0	0.0	1793.0	Pull from Entity	9.0	0.0	9.0	0.0
36.0	1.0	0.0	0.0	0.0	4.5	1446.0	Pull from Entity	9.0	0.0	9.0	0.0
