1.0	25.0	4.0	0.0	0.0	0.0	1464.0	Pull from Entity	1.0	1.0	0.0	0.0
2.0	10.0	3.0	0.0	0.0	0.0	1568.0	Pull from Entity	1.0	1.0	0.0	0.0
3.0	9.0	3.0	0.0	0.0	0.0	1672.0	Pull from Entity	1.0	1.0	0.0	0.0
4.0	12.0	4.0	0.0	0.0	0.0	1204.0	Pull from Entity	1.0	1.0	0.0	0.0
5.0	12.0	3.0	0.0	0.0	0.0	1308.0	Pull from Entity	1.0	1.0	0.0	0.0
6.0	9.0	3.0	0.0	0.0	0.0	1412.0	Pull from Entity	1.0	1.0	0.0	0.0
7.0	11.0	3.0	0.0	0.0	0.0	1516.0	Pull from Entity	1.0	1.0	0.0	0.0
8.0	10.0	3.0	0.0	0.0	0.0	1620.0	Pull from Entity	1.0	1.0	0.0	0.0
9.0	10.0	3.0	0.0	0.0	0.0	1724.0	Pull from Entity	1.0	1.0	0.0	0.0
10.0	10.0	3.0	0.0	0.0	0.0	1828.0	Pull from Entity	1.0	1.0	0.0	0.0
11.0	11.0	3.0	0.0	0.0	1.5	1932.0	Pull from Entity	1.0	1.0	0.0	0.0
12.0	10.0	3.0	0.0	0.0	18.7	2036.0	Pull from Entity	1.0	1.0	0.0	0.0
13.0	11.0	3.0	0.0	0.0	3.1	2140.0	Pull from Entity	1.0	1.0	0.0	0.0
14.0	10.0	3.0	0.0	0.0	5.1	2344.0	Pull from Entity	1.0	1.0	0.0	0.0
15.0	10.0	3.0	0.0	0.0	4.0	2448.0	Pull from Entity	1.0	1.0	0.0	0.0
16.0	11.0	4.0	0.0	0.0	5.1	2552.0	Pull from Entity	1.0	1.0	0.0	0.0
17.0	9.0	2.0	0.0	0.0	1.3	2656.0	Pull from Entity	1.0	1.0	0.0	0.0
18.0	10.0	3.0	0.0	0.0	1.2	2761.0	Pull from Entity	1.0	1.0	0.0	0.0
19.0	10.0	3.0	0.0	0.0	1.2	2865.0	Pull from Entity	1.0	1.0	0.0	0.0
20.0	9.0	4.0	0.0	0.0	1.2	2969.0	Pull from Entity	1.0	1.0	0.0	0.0
21.0	9.0	3.0	0.0	0.0	1.3	3073.0	Pull from Entity	1.0	1.0	0.0	0.0
22.0	9.0	3.0	0.0	0.0	1.2	3177.0	Pull from Entity	1.0	1.0	0.0	0.0
23.0	10.0	3.0	0.0	0.0	1.3	3281.0	Pull from Entity	1.0	1.0	0.0	0.0
24.0	9.0	2.0	0.0	0.0	3.7	3385.0	Pull from Entity	1.0	1.0	0.0	0.0
25.0	10.0	3.0	0.0	0.0	1.8	3522.0	Pull from Entity	1.0	1.0	0.0	0.0
26.0	9.0	3.0	0.0	0.0	2.8	3958.0	Pull from Entity	2.0	2.0	0.0	0.0
27.0	10.0	5.0	0.0	0.0	2.7	3997.0	Pull from Entity	2.0	2.0	0.0	0.0
28.0	11.0	2.0	0.0	0.0	1.6	4221.0	Pull from Entity	2.0	2.0	0.0	0.0
29.0	8.0	2.0	0.0	0.0	2.5	4379.0	Pull from Entity	2.0	2.0	0.0	0.0
30.0	9.0	3.0	0.0	0.0	2.6	4569.0	Pull from Entity	2.0	2.0	0.0	0.0
31.0	8.0	2.0	0.0	0.0	1.4	4760.0	Pull from Entity	2.0	2.0	0.0	0.0
32.0	8.0	3.0	0.0	0.0	1.3	4951.0	Pull from Entity	2.0	2.0	0.0	0.0
33.0	8.0	3.0	0.0	0.0	3.5	5142.0	Pull from Entity	2.0	2.0	0.0	0.0
34.0	8.0	2.0	0.0	0.0	2.1	5333.0	Pull from Entity	2.0	2.0	0.0	0.0
35.0	8.0	3.0	0.0	0.0	2.2	5523.0	Pull from Entity	2.0	2.0	0.0	0.0
36.0	14.0	9.0	0.0	0.0	2.3	1310.0	Pull from Entity	2.0	2.0	0.0	0.0
37.0	9.0	2.0	0.0	0.0	1.0	1501.0	Pull from Entity	2.0	2.0	0.0	0.0
38.0	8.0	2.0	0.0	0.0	1.1	1692.0	Pull from Entity	2.0	2.0	0.0	0.0
39.0	9.0	3.0	0.0	0.0	1.7	1883.0	Pull from Entity	2.0	2.0	0.0	0.0
40.0	9.0	3.0	0.0	0.0	1.0	2073.0	Pull from Entity	2.0	2.0	0.0	0.0
41.0	9.0	3.0	0.0	0.0	9.2	2264.0	Pull from Entity	2.0	2.0	0.0	0.0
42.0	8.0	3.0	0.0	0.0	1.4	2455.0	Pull from Entity	2.0	2.0	0.0	0.0
43.0	9.0	3.0	0.0	0.0	1.4	2646.0	Pull from Entity	2.0	2.0	0.0	0.0
44.0	8.0	3.0	0.0	0.0	4.0	2836.0	Pull from Entity	2.0	2.0	0.0	0.0
45.0	8.0	2.0	0.0	0.0	2.5	3027.0	Pull from Entity	2.0	2.0	0.0	0.0
46.0	7.0	2.0	0.0	0.0	1.6	3218.0	Pull from Entity	2.0	2.0	0.0	0.0
47.0	7.0	2.0	0.0	0.0	2.1	3409.0	Pull from Entity	2.0	2.0	0.0	0.0
48.0	7.0	2.0	0.0	0.0	1.5	3600.0	Pull from Entity	2.0	2.0	0.0	0.0
49.0	7.0	3.0	0.0	0.0	1.0	3790.0	Pull from Entity	2.0	2.0	0.0	0.0
50.0	7.0	3.0	0.0	0.0	1.3	3981.0	Pull from Entity	2.0	2.0	0.0	0.0
51.0	7.0	2.0	0.0	0.0	0.6	4172.0	Pull from Entity	2.0	2.0	0.0	0.0
52.0	8.0	2.0	0.0	0.0	0.8	4363.0	Pull from Entity	2.0	2.0	0.0	0.0
53.0	8.0	3.0	0.0	0.0	0.8	4554.0	Pull from Entity	2.0	2.0	0.0	0.0
54.0	8.0	2.0	0.0	0.0	1.5	4744.0	Pull from Entity	2.0	2.0	0.0	0.0
55.0	8.0	3.0	0.0	0.0	2.0	4935.0	Pull from Entity	2.0	2.0	0.0	0.0
56.0	6.0	2.0	0.0	0.0	6.4	5126.0	Pull from Entity	2.0	2.0	0.0	0.0
57.0	6.0	2.0	0.0	0.0	3.3	5317.0	Pull from Entity	2.0	2.0	0.0	0.0
58.0	6.0	2.0	0.0	0.0	2.0	5541.0	Pull from Entity	2.0	2.0	0.0	0.0
59.0	7.0	2.0	0.0	0.0	1.6	5731.0	Pull from Entity	2.0	2.0	0.0	0.0
