0.0	0.0	0.0	0.0	0.0	0.0	1289.0	Pull from Entity	0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0	0.0	1.2	1307.0	Pull from Entity	0.0	0.0	0.0	0.0
2.0	0.0	0.0	0.0	0.0	2.4	1324.0	Pull from Entity	0.0	0.0	0.0	0.0
3.0	0.0	0.0	0.0	0.0	0.3	1341.0	Pull from Entity	0.0	0.0	0.0	0.0
4.0	0.0	0.0	0.0	0.0	0.5	1359.0	Pull from Entity	0.0	0.0	0.0	0.0
5.0	0.0	0.0	0.0	0.0	15.9	1681.0	Pull from Entity	1.0	1.0	0.0	0.0
6.0	0.0	0.0	0.0	0.0	7.0	1637.0	Pull from Entity	1.0	1.0	0.0	0.0
7.0	0.0	0.0	0.0	0.0	0.8	1654.0	Pull from Entity	1.0	1.0	0.0	0.0
8.0	0.0	0.0	0.0	0.0	9.3	1672.0	Pull from Entity	1.0	1.0	0.0	0.0
9.0	0.0	0.0	0.0	0.0	1.8	1689.0	Pull from Entity	1.0	1.0	0.0	0.0
10.0	0.0	0.0	0.0	0.0	12.2	1909.0	Pull from Entity	1.0	1.0	0.0	0.0
11.0	31.0	122.0	0.0	0.0	4.2	1153.0	Pull from Entity	1.0	1.0	0.0	0.0
12.0	10.0	143.0	0.0	0.0	3.2	1257.0	Pull from Entity	1.0	1.0	0.0	0.0
13.0	11.0	165.0	0.0	0.0	14.4	1394.0	Pull from Entity	1.0	1.0	0.0	0.0
14.0	11.0	188.0	0.0	0.0	2.7	1499.0	Pull from Entity	1.0	1.0	0.0	0.0
