0.0	0.3	8.1	2.4	0.6	4.8	3.0	3.6	5.6	2.5	10.0
1.0	0.3	1.0	4.1	0.9	23.5	10.4	4.5	7.4	3.6	10.2
2.0	0.3	4.0	20.6	0.9	5.1	2.1	2.9	6.2	3.3	11.2
3.0	1.1	1.1	5.0	0.9	3.4	1.6	1.9	4.9	21.2	11.6
4.0	0.4	3.3	5.5	3.8	3.8	1.6	1.8	3.8	12.1	17.3
5.0	0.5	2.4	3.3	1.6	3.4	9.4	6.9	3.8	2.3	13.7
6.0	0.4	2.9	4.6	0.6	6.6	3.8	2.5	4.1	2.7	8.2
7.0	0.4	2.6	3.9	1.6	6.3	3.7	1.9	4.0	2.8	7.9
8.0	1.2	0.7	3.3	0.6	21.0	3.6	2.4	11.8	2.7	8.8
9.0	0.3	0.7	3.3	0.7	4.7	4.0	3.3	4.0	5.2	10.4
10.0	0.3	0.7	5.1	0.7	3.7	4.1	3.0	6.0	3.2	11.2
11.0	0.3	1.5	3.7	4.1	6.3	4.0	3.7	4.1	2.8	7.7
12.0	0.4	1.5	2.6	0.5	19.2	5.8	1.5	4.1	3.0	10.1
13.0	0.2	1.4	3.2	0.5	4.4	4.3	1.8	5.7	2.7	9.4
14.0	0.2	1.1	2.6	2.1	10.3	5.4	5.9	6.1	3.6	9.5
15.0	0.2	4.9	5.8	1.4	3.1	1.2	1.9	2.6	2.4	10.2
16.0	0.3	2.1	3.3	0.3	2.5	4.3	2.0	3.0	2.4	9.0
17.0	0.3	2.5	2.9	0.3	3.7	3.4	1.8	3.9	1.8	5.7
18.0	0.4	2.6	3.2	0.4	4.0	3.2	2.1	3.4	1.9	8.7
19.0	0.3	1.8	2.8	3.9	3.1	3.2	1.6	6.2	2.2	14.8
20.0	0.4	1.3	2.6	0.4	4.7	5.7	2.2	4.0	2.6	8.7
21.0	1.7	6.5	4.5	0.4	3.2	3.5	0.9	4.9	1.9	7.0
22.0	0.2	2.1	3.4	0.4	3.5	3.7	1.3	3.6	1.8	6.8
23.0	1.1	0.9	1.4	3.2	19.1	3.8	2.3	3.5	8.9	8.4
24.0	0.1	1.1	1.4	5.6	3.7	3.6	1.8	2.1	3.6	9.5
25.0	0.1	0.6	9.4	0.2	4.3	3.7	3.8	3.3	3.8	10.7
26.0	0.1	17.5	21.1	2.1	4.7	3.6	1.4	2.3	2.1	8.4
27.0	0.2	2.0	2.8	0.2	4.9	1.9	1.6	3.0	1.8	6.0
28.0	2.5	2.1	1.8	0.3	4.4	3.8	1.2	10.8	1.7	8.5
29.0	0.1	1.8	3.0	0.6	3.8	3.4	4.3	3.0	2.3	8.4
30.0	0.2	2.0	2.7	0.7	4.3	3.5	0.9	2.3	1.7	4.8
31.0	0.3	2.8	2.6	0.3	2.8	8.0	1.1	2.4	1.5	6.4
32.0	2.6	1.2	5.7	3.2	3.0	17.2	0.8	3.7	1.4	7.4
33.0	0.2	0.3	4.1	0.1	2.9	3.6	1.0	1.6	3.1	5.9
34.0	0.2	0.8	1.4	0.1	4.2	3.6	0.8	1.9	1.0	5.9
35.0	0.2	0.6	1.4	0.6	3.6	3.3	0.9	2.7	0.7	5.5
36.0	0.9	0.7	32.0	0.5	3.4	3.4	0.9	2.0	0.9	5.6
37.0	0.1	1.8	2.1	0.2	3.8	2.9	1.1	1.8	1.8	5.7
38.0	2.2	0.5	1.6	0.2	3.4	1.7	3.7	1.6	2.4	7.2
39.0	0.6	4.4	1.5	0.3	3.4	2.0	1.2	2.8	1.4	4.1
40.0	0.1	3.0	3.4	0.3	3.5	4.5	1.0	3.4	1.6	2.9
41.0	0.1	1.8	2.1	2.5	4.0	2.8	0.9	2.7	3.5	4.0
42.0	0.4	1.7	2.5	0.8	4.2	2.1	0.8	1.2	0.9	3.7
43.0	0.1	4.0	5.8	0.1	2.3	3.4	0.9	1.2	1.3	6.1
44.0	0.1	2.9	5.2	0.1	9.8	2.8	0.9	1.2	0.6	5.8
45.0	0.1	1.1	2.4	0.2	13.9	5.3	0.9	1.3	0.6	5.2
46.0	0.1	0.3	1.2	0.1	3.5	1.4	1.1	1.3	0.6	6.7
47.0	0.3	0.4	4.3	0.2	2.7	1.9	0.4	1.3	0.7	6.0
48.0	0.1	0.3	1.3	0.1	3.3	1.3	0.4	1.6	0.5	5.0
49.0	0.1	0.9	1.8	4.5	2.9	1.4	0.5	1.9	0.6	4.8
50.0	0.4	0.6	1.4	0.1	3.6	3.2	0.6	2.5	0.5	5.0
51.0	0.2	0.5	1.7	0.1	3.3	1.5	0.5	2.5	0.6	4.0
52.0	0.7	19.9	1.4	0.1	3.7	1.4	0.9	1.1	0.4	5.1
53.0	0.1	1.6	1.7	0.1	4.2	1.5	2.2	1.0	0.5	5.6
54.0	0.1	2.3	1.9	0.1	3.9	1.5	0.9	1.0	0.5	3.5
55.0	0.1	1.6	2.1	0.1	2.0	0.9	4.9	1.1	0.7	3.9
56.0	0.1	1.5	1.5	0.2	1.9	1.0	0.6	1.0	1.1	4.4
57.0	0.2	2.6	0.8	3.3	1.9	1.2	0.5	0.9	3.7	4.5
58.0	0.2	1.6	2.3	0.1	2.1	2.6	0.7	4.2	0.2	6.6
59.0	0.3	1.7	1.7	0.1	2.5	1.3	0.7	0.9	0.3	4.9
60.0	0.1	0.4	19.9	0.1	2.7	1.7	0.7	0.5	0.4	13.0
