0.0	6.0	2.0	0.0	0.0	2.5	4538.0	Pull from Entity	9.0	9.0	0.0	0.0
1.0	7.0	2.0	0.0	0.0	3.6	5268.0	Pull from Entity	9.0	9.0	0.0	0.0
2.0	7.0	2.0	0.0	0.0	3.3	6200.0	Pull from Entity	9.0	9.0	0.0	0.0
3.0	11.0	5.0	0.0	0.0	21.2	1696.0	Pull from Entity	9.0	9.0	0.0	0.0
4.0	7.0	2.0	0.0	0.0	12.1	2926.0	Pull from Entity	9.0	9.0	0.0	0.0
5.0	7.0	2.0	0.0	0.0	2.3	3724.0	Pull from Entity	9.0	9.0	0.0	0.0
6.0	7.0	2.0	0.0	0.0	2.7	4505.0	Pull from Entity	9.0	9.0	0.0	0.0
7.0	7.0	2.0	0.0	0.0	2.8	5386.0	Pull from Entity	9.0	9.0	0.0	0.0
8.0	7.0	2.0	0.0	0.0	2.7	6217.0	Pull from Entity	9.0	9.0	0.0	0.0
9.0	13.0	8.0	0.0	0.0	5.2	6104.0	Pull from Entity	9.0	9.0	0.0	0.0
10.0	13.0	2.0	0.0	0.0	3.2	2154.0	Pull from Entity	9.0	9.0	0.0	0.0
11.0	7.0	2.0	0.0	0.0	2.8	2985.0	Pull from Entity	9.0	9.0	0.0	0.0
12.0	8.0	2.0	0.0	0.0	3.0	3783.0	Pull from Entity	9.0	9.0	0.0	0.0
13.0	7.0	2.0	0.0	0.0	2.7	4581.0	Pull from Entity	9.0	9.0	0.0	0.0
14.0	8.0	2.0	0.0	0.0	3.6	5412.0	Pull from Entity	9.0	9.0	0.0	0.0
15.0	7.0	2.0	0.0	0.0	2.4	1547.0	Pull from Entity	9.0	9.0	0.0	0.0
16.0	8.0	2.0	0.0	0.0	2.4	2345.0	Pull from Entity	9.0	9.0	0.0	0.0
17.0	9.0	2.0	0.0	0.0	1.8	3143.0	Pull from Entity	9.0	9.0	0.0	0.0
18.0	7.0	2.0	0.0	0.0	1.9	3974.0	Pull from Entity	9.0	9.0	0.0	0.0
19.0	7.0	3.0	0.0	0.0	2.2	4772.0	Pull from Entity	9.0	9.0	0.0	0.0
20.0	6.0	1.0	0.0	0.0	2.6	5620.0	Pull from Entity	9.0	9.0	0.0	0.0
21.0	7.0	2.0	0.0	0.0	1.9	1963.0	Pull from Entity	9.0	9.0	0.0	0.0
22.0	7.0	2.0	0.0	0.0	1.8	2761.0	Pull from Entity	9.0	9.0	0.0	0.0
23.0	6.0	2.0	0.0	0.0	8.9	3542.0	Pull from Entity	9.0	9.0	0.0	0.0
24.0	7.0	1.0	0.0	0.0	3.6	4458.0	Pull from Entity	9.0	9.0	0.0	0.0
25.0	9.0	2.0	0.0	0.0	3.8	5491.0	Pull from Entity	9.0	9.0	0.0	0.0
26.0	8.0	2.0	0.0	0.0	2.1	1668.0	Pull from Entity	9.0	9.0	0.0	0.0
27.0	11.0	2.0	0.0	0.0	1.8	2466.0	Pull from Entity	9.0	9.0	0.0	0.0
28.0	10.0	2.0	0.0	0.0	1.7	3264.0	Pull from Entity	9.0	9.0	0.0	0.0
29.0	9.0	2.0	0.0	0.0	2.3	4062.0	Pull from Entity	9.0	9.0	0.0	0.0
30.0	10.0	2.0	0.0	0.0	1.7	4910.0	Pull from Entity	9.0	9.0	0.0	0.0
31.0	9.0	2.0	0.0	0.0	1.5	5724.0	Pull from Entity	9.0	9.0	0.0	0.0
32.0	10.0	3.0	0.0	0.0	1.4	2137.0	Pull from Entity	9.0	9.0	0.0	0.0
