0.0	5.0	1.0	0.0	0.0	3.6	6510.0	Pull from Entity	8.0	8.0	0.0	0.0
1.0	7.0	1.0	0.0	0.0	2.9	2304.0	Pull from Entity	8.0	8.0	0.0	0.0
2.0	5.0	1.0	0.0	0.0	2.5	2914.0	Pull from Entity	8.0	8.0	0.0	0.0
3.0	5.0	1.0	0.0	0.0	4.9	3760.0	Pull from Entity	8.0	8.0	0.0	0.0
4.0	4.0	1.0	0.0	0.0	2.0	4572.0	Pull from Entity	8.0	8.0	0.0	0.0
5.0	4.0	1.0	0.0	0.0	1.6	5080.0	Pull from Entity	8.0	8.0	0.0	0.0
6.0	6.0	1.0	0.0	0.0	1.7	5858.0	Pull from Entity	8.0	8.0	0.0	0.0
7.0	5.0	1.0	0.0	0.0	3.2	1671.0	Pull from Entity	8.0	8.0	0.0	0.0
8.0	5.0	1.0	0.0	0.0	1.9	2382.0	Pull from Entity	8.0	8.0	0.0	0.0
9.0	5.0	1.0	0.0	0.0	3.8	3161.0	Pull from Entity	8.0	8.0	0.0	0.0
10.0	4.0	1.0	0.0	0.0	1.6	4040.0	Pull from Entity	8.0	8.0	0.0	0.0
11.0	5.0	1.0	0.0	0.0	2.5	4549.0	Pull from Entity	8.0	8.0	0.0	0.0
12.0	5.0	1.0	0.0	0.0	1.8	5445.0	Pull from Entity	8.0	8.0	0.0	0.0
13.0	4.0	1.0	0.0	0.0	3.7	6004.0	Pull from Entity	8.0	8.0	0.0	0.0
14.0	6.0	2.0	0.0	0.0	3.5	2035.0	Pull from Entity	8.0	8.0	0.0	0.0
15.0	4.0	1.0	0.0	0.0	3.3	2779.0	Pull from Entity	8.0	8.0	0.0	0.0
16.0	4.0	1.0	0.0	0.0	5.2	3457.0	Pull from Entity	8.0	8.0	0.0	0.0
17.0	4.0	1.0	0.0	0.0	3.1	4202.0	Pull from Entity	8.0	8.0	0.0	0.0
18.0	4.0	1.0	0.0	0.0	2.8	4946.0	Pull from Entity	8.0	8.0	0.0	0.0
19.0	4.0	1.0	0.0	0.0	2.7	5943.0	Pull from Entity	8.0	8.0	0.0	0.0
20.0	4.0	1.0	0.0	0.0	3.5	1879.0	Pull from Entity	8.0	8.0	0.0	0.0
21.0	6.0	1.0	0.0	0.0	3.1	2623.0	Pull from Entity	8.0	8.0	0.0	0.0
22.0	5.0	1.0	0.0	0.0	2.7	3453.0	Pull from Entity	8.0	8.0	0.0	0.0
23.0	5.0	1.0	0.0	0.0	3.0	4248.0	Pull from Entity	8.0	8.0	0.0	0.0
24.0	4.0	1.0	0.0	0.0	2.8	4790.0	Pull from Entity	8.0	8.0	0.0	0.0
25.0	5.0	1.0	0.0	0.0	5.8	5568.0	Pull from Entity	8.0	8.0	0.0	0.0
26.0	4.0	1.0	0.0	0.0	2.9	1827.0	Pull from Entity	8.0	8.0	0.0	0.0
27.0	4.0	1.0	0.0	0.0	1.6	2639.0	Pull from Entity	8.0	8.0	0.0	0.0
