0.0	0.4	0.7	0.4	0.4	2.5	2.5	1.6	1.6	1.6	3.7
1.0	0.3	0.1	0.5	0.5	1.5	1.5	2.6	2.6	2.6	13.4
2.0	0.9	2.4	0.7	0.7	1.9	1.9	1.8	1.8	1.8	5.0
3.0	1.2	0.7	1.4	1.4	10.5	10.5	1.8	1.8	1.8	5.9
4.0	1.5	0.3	1.1	1.1	3.1	3.1	1.8	1.8	1.8	4.5
5.0	0.5	0.5	0.7	0.7	2.1	2.1	3.9	3.9	3.9	6.5
6.0	1.3	0.1	1.0	1.0	1.6	1.6	0.8	0.8	0.8	5.9
7.0	0.3	0.1	1.6	1.6	1.4	1.4	4.9	4.9	4.9	5.9
8.0	0.2	0.1	1.3	1.3	2.3	2.3	0.8	0.8	0.8	3.3
9.0	0.2	0.1	1.5	1.5	2.4	2.4	4.9	4.9	4.9	6.9
10.0	0.4	0.1	2.1	2.1	1.3	1.3	0.9	0.9	0.9	3.4
11.0	0.1	3.5	1.2	1.2	1.0	1.0	1.9	1.9	1.9	5.3
12.0	0.3	0.0	0.4	0.4	8.3	8.3	13.5	13.5	13.5	3.5
13.0	0.3	0.0	0.5	0.5	1.0	1.0	1.2	1.2	1.2	4.1
14.0	0.1	0.1	0.6	0.6	0.9	0.9	7.6	7.6	7.6	4.7
15.0	0.4	0.1	4.6	4.6	3.7	3.7	0.6	0.6	0.6	4.6
16.0	0.4	0.2	0.8	0.8	1.3	1.3	0.7	0.7	0.7	5.0
17.0	0.3	0.1	0.6	0.6	2.4	2.4	0.5	0.5	0.5	4.8
18.0	1.3	0.0	1.2	1.2	1.4	1.4	0.6	0.6	0.6	2.3
19.0	0.1	0.2	1.2	1.2	0.9	0.9	2.7	2.7	2.7	2.0
20.0	0.2	0.1	0.5	0.5	1.1	1.1	0.7	0.7	0.7	2.4
21.0	0.5	0.1	1.2	1.2	0.9	0.9	0.6	0.6	0.6	2.2
22.0	0.2	1.3	2.2	2.2	2.1	2.1	0.4	0.4	0.4	2.2
23.0	0.1	0.0	0.7	0.7	1.0	1.0	3.6	3.6	3.6	2.5
24.0	0.4	0.1	0.2	0.2	1.1	1.1	1.3	1.3	1.3	2.6
25.0	0.3	0.1	0.3	0.3	1.3	1.3	1.6	1.6	1.6	4.3
26.0	0.3	0.0	0.4	0.4	5.0	5.0	1.2	1.2	1.2	3.8
27.0	0.4	0.0	0.7	0.7	1.1	1.1	1.3	1.3	1.3	4.6
28.0	0.3	0.0	0.8	0.8	2.7	2.7	6.8	6.8	6.8	2.2
29.0	0.1	0.0	1.0	1.0	0.2	0.2	2.7	2.7	2.7	1.8
30.0	1.8	0.1	6.0	6.0	0.3	0.3	1.5	1.5	1.5	1.7
31.0	0.2	0.0	0.4	0.4	0.4	0.4	1.5	1.5	1.5	2.3
32.0	0.1	0.4	0.1	0.1	4.5	4.5	1.5	1.5	1.5	2.2
33.0	0.6	2.5	0.1	0.1	1.0	1.0	1.3	1.3	1.3	1.8
34.0	0.1	0.0	0.1	0.1	0.9	0.9	0.8	0.8	0.8	2.8
35.0	0.3	0.1	0.2	0.2	1.0	1.0	1.3	1.3	1.3	7.7
36.0	0.2	0.0	0.2	0.2	1.9	1.9	0.8	0.8	0.8	3.1
37.0	5.0	0.0	0.1	0.1	0.7	0.7	1.4	1.4	1.4	1.7
38.0	0.1	0.0	1.6	1.6	1.9	1.9	1.5	1.5	1.5	0.8
39.0	0.2	0.0	2.3	2.3	3.8	3.8	1.3	1.3	1.3	0.8
40.0	0.3	0.8	0.1	0.1	0.4	0.4	1.5	1.5	1.5	0.9
41.0	1.4	0.0	0.0	0.0	0.2	0.2	2.0	2.0	2.0	1.7
42.0	0.0	0.1	0.0	0.0	0.5	0.5	3.6	3.6	3.6	2.2
43.0	0.2	3.8	0.5	0.5	0.2	0.2	0.7	0.7	0.7	1.7
44.0	0.1	0.0	0.0	0.0	0.2	0.2	0.7	0.7	0.7	3.0
45.0	0.2	0.1	0.1	0.1	0.3	0.3	0.8	0.8	0.8	2.4
46.0	0.3	0.0	0.0	0.0	0.2	0.2	0.8	0.8	0.8	1.7
47.0	0.1	0.1	0.1	0.1	0.3	0.3	1.8	1.8	1.8	3.4
48.0	0.2	0.0	2.4	2.4	0.5	0.5	0.9	0.9	0.9	0.8
49.0	0.1	0.0	0.1	0.1	0.5	0.5	0.8	0.8	0.8	1.0
50.0	0.2	0.1	0.1	0.1	2.1	2.1	1.3	1.3	1.3	1.2
51.0	0.2	1.1	0.0	0.0	0.2	0.2	0.9	0.9	0.9	1.7
52.0	0.8	0.0	0.3	0.3	0.7	0.7	1.8	1.8	1.8	1.5
53.0	1.3	3.8	0.0	0.0	0.3	0.3	0.3	0.3	0.3	0.7
54.0	0.0	0.0	0.1	0.1	0.2	0.2	0.5	0.5	0.5	0.7
55.0	0.1	0.1	0.2	0.2	0.4	0.4	0.4	0.4	0.4	1.2
56.0	1.6	0.0	0.0	0.0	0.9	0.9	0.3	0.3	0.3	1.6
57.0	0.0	0.0	0.0	0.0	0.3	0.3	0.4	0.4	0.4	1.6
58.0	0.0	0.0	0.0	0.0	0.2	0.2	1.4	1.4	1.4	0.5
59.0	0.0	0.0	0.0	0.0	0.2	0.2	0.4	0.4	0.4	3.9
60.0	0.1	0.1	0.1	0.1	0.3	0.3	0.9	0.9	0.9	0.8
